Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
01/13/2021,748.3441(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/24/2021,03/24/2021,Individual Standards Evaluated,Medium High,No,There is food being stored in the refrigerator that is wrapped and covered in foil. The foil is torn causing the food to not be stored under safe and sanitary conditions.,The operation provided pictures of their corrections. It will be uploaded to the digital storage.
10/21/2020,"748.1217(c)(7) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,10/30/2020,11/05/2020,"I:Admission, Service Planning, Discharge",Medium Low,No,All of the children's records that were reviewed were missing the admission/discharge dates for their previous placements. ,The operation provided an updated admission assessment that includes the children's previous placement history.
10/21/2020,748.863(a)(1) - Training and Professional Development,Training and Professional Development,No,10/30/2020,11/06/2020,F:Training and Professional Development,Medium,No,Two of three staff records reviewed were missing documentation of pre-service training. ,The operation provided documentation of staff pre-service training.
10/21/2020,748.363(11) - Reports and Record Keeping,Reports and Record Keeping,No,10/30/2020,11/05/2020,D:Reports and Record Keeping,Medium,No,Three out of three staff records had training certificates with no hours documented. ,Documentation was provided of training certificates with hours documented.
10/21/2020,748.363(5) - Reports and Record Keeping,Reports and Record Keeping,No,10/30/2020,11/05/2020,D:Reports and Record Keeping,Medium,No,3 of the 3 staff records reviewed were missing a copy of a cleared TB screening.,The operation provided copies of the 3 staff members cleared TB screening.
10/21/2020,"748.1217(c)(3) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,10/30/2020,11/05/2020,"I:Admission, Service Planning, Discharge",Low,No,All children's records reviewed were missing the birth/neonatal history in their admissions assessment.,The operation provided updated copies of the admission assessment which shows the children's birth/neonatal history.
10/21/2020,748.2151(c)(5) - Medication,Medication,No,10/30/2020,11/06/2020,L:Medication,Medium High,No,The medication logs were missing the time the medication was administered. ,Staff provided documentation of the updated medication logs.
10/21/2020,748.363(6) - Reports and Record Keeping,Reports and Record Keeping,No,10/30/2020,11/12/2020,D:Reports and Record Keeping,Medium,No,All 3 staff records reviewed were missing the notarized Licensing Affidavit,"The operation provided copies of the notarized, signed affidavit."
10/21/2020,"748.1217(c)(6) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",No,10/30/2020,11/05/2020,"I:Admission, Service Planning, Discharge",Low,No,All of the children records reviewed were missing the previous school information in their admission assessment. ,The operation provided updated admission assessment that includes the children's previous school information.
10/21/2020,748.3113(c) - Safety and Emergency Practices,Safety and Emergency Practices,No,10/22/2020,11/12/2020,O:Safety and Emergency Practices,Medium High,No,Two fire extinguishers were observed with loss of operating pressure. ,The operation provided pictures of the fire extinguishers. 
10/21/2020,"748.1209(a) - Admission, Service Planning, Discharge","Admission, Service Planning, Discharge",Yes,10/30/2020,,"I:Admission, Service Planning, Discharge",Medium Low,No,Three out of the three children's records reviewed did not have orientation. ,
10/21/2020,748.867(c) - Training and Professional Development,Training and Professional Development,No,10/30/2020,11/05/2020,F:Training and Professional Development,Medium Low,No,1 of the 3 staff records reviewed was missing documentation stating the employee was exempt from pre-service training.,The operation provided copies of trainings.
