Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
12/30/2020,748.2801(2)(C) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/15/2021,03/15/2021,Individual Standards Evaluated,High,Yes,A supine restraint took place for more than one minute obstructing the ability to breath and caused the child to feel suffocated for a length of no less than 4 to 5 minutes.,"EBI re-training was offered after this investigation began on 2-13-21.  Residential Manager and Program Manager will go over the acceptable restraints with staff during Staff Meeting that was arranged on 3-12-21 for 
3-21-21. An unannounced inspection (INSP ID: 3820035) was conducted on 4/1.
"
12/30/2020,748.507(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/15/2021,03/15/2021,Individual Standards Evaluated,Medium High,Yes,No one at the operation reported any suspected abuse or neglect even though it was witnessed.,"All staff were trained on Reporting suspected Child Abuse and Neglect by Administrator on 2-12-21.  They were provided the phone number to the Child Abuse Hotline as to utilize anonymously.. During the week Administrative staff are on property to ensure the program is being followed and all residents are safe.   Administrative staff, Program Manager, Residential Manager and/or Supervisior are doing unannounced visits during the weekend to the facility to ensure that staff are following rules, policies and procedures as well as to ensure that no abuse/neglect is taking place as well as no concerns from the residents. An unannounced inspection (INSP ID: 3820035) was conducted on 4/1."
12/30/2020,748.685(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/15/2021,03/15/2021,Individual Standards Evaluated,High,No,A caregiver did not intervene when it was necessary and did not keep the child safe during a restraint.,"Residential Manager and Program Manager will go over the acceptable restraints with staff during Staff Meeting that was arranged on 3-12-21 for 
3-21-21. An unannounced inspection (INSP ID: 3820035) was conducted on 4/1."
12/30/2020,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/12/2021,03/15/2021,Individual Standards Evaluated,High,No,"Childs right were violated when staff intentionally and knowingly placed their body weight on a 13 year old child's back, a vulnerable part of the body, obstructing his ability to breath and causing the child to feel suffocated for a length of no less than 4 to 5 minutes.","EBI was offered after this investigation began on 2-13-21.  Residential Manager and Program Manager will go over the acceptable restraints and timeframes again with each staff during Staff Meeting that was arranged on 3-12-21 for 
3-21-21. An unannounced inspection (INSP ID: 3820035) was conducted on 4/1.
"
12/30/2020,748.2461(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/15/2021,03/15/2021,Individual Standards Evaluated,High,No,A  short personal restraint was conducted inappropriately in which a supine restraint was used.,"EBI re-training was offered after this investigation began on 2-13-21.  Residential Manager and Program Manager will go over the acceptable restraints with staff during Staff Meeting that was arranged on 3-12-21 for 
3-21-21. An unannounced inspection (INSP ID: 3820035) was conducted on 4/1.
"
12/29/2020,748.507(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/09/2021,02/09/2021,Individual Standards Evaluated,Medium High,Yes,No one at the operation reported any suspected abuse or neglect.,All staff will be re-trained on Reporting suspected Child Abuse and Neglect by Administrator on 2-12-21. An unannounced inspection (INSP ID: 3820035) was conducted on 4/1 
12/29/2020,748.1101(b)(1)(B) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/09/2021,02/09/2021,Individual Standards Evaluated,High,No,"Childs right were violated when staff intentionally and knowingly placed their body weight on a 13 year old child's back, a vulnerable part of the body, obstructing his ability to breath and causing the child to feel suffocated for a length of no less than 1 to 3 minutes.","Staff involved in improper restraint was terminated after we were made aware by the Licensing Investigator on 1-29-21.
An unannounced inspection (INSP ID: 3820035) was conducted on 4/1 "
12/29/2020,748.2801(2)(C) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/09/2021,02/09/2021,Individual Standards Evaluated,High,Yes,A prone restraint took place for more than one minute obstructing the ability to breath and caused the child to feel suffocated for a length of no less than 1 to 3 minutes.,"Staff involved in improper restraint was terminated after we were made aware by the Licensing Investigator on 1-29-21. Refresher course EBI is being offered on 2-13-21.
An unannounced inspection (INSP ID: 3820035) was conducted on 4/1 "
12/29/2020,748.303(e)(6)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/09/2021,02/09/2021,Individual Standards Evaluated,Medium,No,Multiple incidents took place in which law enforcement responded in which they were not reported to Licensing or to the parents.,All staff will be re-trained on Reporting suspected Child Abuse and Neglect by Administrator on 2-12-21. An unannounced inspection (INSP ID: 3820035) was conducted on 4/1 
12/29/2020,748.685(a)(4) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/09/2021,02/09/2021,Individual Standards Evaluated,High,No,A child in care was outside unaccompanied by staff and the operation was not aware of his absence from the designated area the other children were in. ,All residents are supervised at all times even when they request a timeout on the outside of the facility.  Staff ensures that the resident is given his space to calm down and/or process but are still in the site of staff at all times. We will continue this practice and ensure that during the staff training on 2-12-21 on expectation of supervision. An unannounced inspection (INSP ID: 3820035) was conducted on 4/1 in which staff were observed in ratio. 
12/29/2020,748.2461(b)(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/09/2021,02/09/2021,Individual Standards Evaluated,High,No,A short personal restraint was conducted inappropriately in which a prone restraint was used.,Staff involved in improper restraint was terminated after we were made aware by the Licensing Investigator on  1-29-21. Refresher course EBI is being offered on 2-13-21. An unannounced inspection (INSP ID: 3820035) was conducted on 4/1 
12/29/2020,748.2855(a) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/09/2021,02/09/2021,Individual Standards Evaluated,Medium,No,There was no documentation on the EBI in the child's record at the operation. ,"Because Administration was unaware that a Containment had occurred no documentation was available to be placed in the EBI folder.  Our customary practice is that after an EBI has occurred Administration is notified, documentation is reviewed, signed off by Administrator and placed in the EBI folder.  This practice will continue. An unannounced inspection (INSP ID: 3820035) was conducted on 4/1 "
12/06/2020,748.685(a)(5) - Individual Standards Evaluated,Individual Standards Evaluated,No,02/12/2021,04/01/2021,Individual Standards Evaluated,High,No,Staff have failed to intervene appropriately when they allowed children to horseplay which results in fighting and a child sustaining a non-serious laceration near the eyebrow.,"An unannounced inspection (INSP ID: 3820035) was conducted on 4/1, and staff were observed in ratio supervising the children. Before Training Class began, Administrator reinforced to staff the seriousness of allowing residents to horseplay and what it could lead up to (i.e., altercations, etc) Staff were told to reframe from allowing the horseplay behavior to take place and to redirect the residents behavior."
