Facility ID,Name,Address,Regulation Date,Expiration Date,Conditional,Inspection 1 Date,Inspection 1 Type,Inspection 1 Findings,Inspection 2 Date,Inspection 2 Type,Inspection 2 Findings,Inspection 3 Date,Inspection 3 Type,Inspection 3 Findings,Inspection 4 Date,Inspection 4 Type,Inspection 4 Findings,Inspection 5 Date,Inspection 5 Type,Inspection 5 Findings,Inspection 6 Date,Inspection 6 Type,Inspection 6 Findings,Inspection 7 Date,Inspection 7 Type,Inspection 7 Findings,Inspection 8 Date,Inspection 8 Type,Inspection 8 Findings,Inspection 9 Date,Inspection 9 Type,Inspection 9 Findings,Inspection 10 Date,Inspection 10 Type,Inspection 10 Findings,Inspection 11 Date,Inspection 11 Type,Inspection 11 Findings,Inspection 12 Date,Inspection 12 Type,Inspection 12 Findings,Inspection 13 Date,Inspection 13 Type,Inspection 13 Findings,Inspection 14 Date,Inspection 14 Type,Inspection 14 Findings,Inspection 15 Date,Inspection 15 Type,Inspection 15 Findings,Inspection 16 Date,Inspection 16 Type,Inspection 16 Findings,Inspection 17 Date,Inspection 17 Type,Inspection 17 Findings,Inspection 18 Date,Inspection 18 Type,Inspection 18 Findings,Inspection 19 Date,Inspection 19 Type,Inspection 19 Findings,Inspection 20 Date,Inspection 20 Type,Inspection 20 Findings
93529,New Focus Academy dba New Focus West,"233 S 200 W, Heber City, UT, 84032",11/1/2021,11/30/2025,FALSE,6/5/2025,2nd Unannounced,None,1/23/2025,"Unannounced, Annual Inspection",R501-1-6(2)(a)-(g): Required posted documents... | Finding: The provider was out of compliance with this rule by not displaying their license. During the renewal inspection the program's current license was not displayed....,10/7/2024,"Announced, Annual Inspection",None,10/1/2024,3rd Unannounced,None,6/13/2024,2nd Unannounced,None,3/21/2024,"Unannounced, Annual Inspection",None,11/2/2023,"Announced, Annual Inspection",None,9/26/2023,3rd Unannounced,None,6/21/2023,2nd Unannounced,None,3/15/2023,"Unannounced, Annual Inspection",None,11/15/2022,"Announced, Annual Inspection",None,,,,,,,,,,,,,,,,,,,,,,,,,,,
93530,New Haven dba Anthony House,"258 W 400 N, Saratoga Springs, UT, 84045",3/1/2022,2/28/2026,FALSE,7/21/2025,2nd Unannounced,None,4/11/2025,"Unannounced, Annual Inspection",None,1/13/2025,"Announced, Annual Inspection",None,11/18/2024,3rd Unannounced,None,8/23/2024,2nd Unannounced,None,5/28/2024,"Unannounced, Annual Inspection",None,2/26/2024,Non On-Site Inspection,None,1/22/2024,"Announced, Annual Inspection",None,12/19/2023,3rd Unannounced,None,9/7/2023,2nd Unannounced,None,5/8/2023,"Unannounced, Annual Inspection",None,2/21/2023,"Announced, Annual Inspection",None,11/29/2022,"Unannounced, Annual Inspection",None,,,,,,,,,,,,,,,,,,,,,
93533,New Haven dba Nightingale House,"228 W 400 N, Saratoga Springs, UT, 84045",3/1/2022,2/28/2026,FALSE,7/21/2025,2nd Unannounced,None,4/11/2025,"Unannounced, Annual Inspection",None,1/13/2025,"Announced, Annual Inspection",None,11/18/2024,3rd Unannounced,None,8/23/2024,2nd Unannounced,None,5/28/2024,"Unannounced, Annual Inspection",None,2/2/2024,Non On-Site Inspection,None,1/22/2024,"Announced, Annual Inspection",None,12/19/2023,3rd Unannounced,None,9/7/2023,2nd Unannounced,None,5/8/2023,"Unannounced, Annual Inspection",None,3/22/2023,Investigation Inspection,None,3/21/2023,Investigation Inspection,None,3/16/2023,Investigation Inspection,None,2/21/2023,"Announced, Annual Inspection",None,11/29/2022,"Unannounced, Annual Inspection",None,,,,,,,,,,,,
93531,New Haven dba Parks House,"258 W 400 N, Saratoga Springs, UT, 84045",3/1/2022,2/28/2026,FALSE,7/21/2025,2nd Unannounced,None,4/11/2025,"Unannounced, Annual Inspection",None,2/5/2025,Investigation Inspection,None,1/13/2025,"Announced, Annual Inspection",None,11/18/2024,3rd Unannounced,None,8/23/2024,2nd Unannounced,None,5/28/2024,"Unannounced, Annual Inspection",None,2/26/2024,Non On-Site Inspection,None,1/22/2024,"Announced, Annual Inspection",None,12/19/2023,3rd Unannounced,None,9/7/2023,2nd Unannounced,None,5/8/2023,"Unannounced, Annual Inspection",None,2/21/2023,"Announced, Annual Inspection",None,11/29/2022,"Unannounced, Annual Inspection",None,,,,,,,,,,,,,,,,,,
93532,New Haven dba Roosevelt House,"2152 E 7200 S, Spanish Fork, UT, 84660",3/1/2022,2/28/2026,FALSE,7/17/2025,2nd Unannounced,None,4/10/2025,"Unannounced, Annual Inspection",None,1/14/2025,"Announced, Annual Inspection",None,10/31/2024,3rd Unannounced,None,8/26/2024,2nd Unannounced,None,6/20/2024,"Unannounced, Annual Inspection",None,6/10/2024,Investigation Inspection,None,1/23/2024,"Announced, Annual Inspection",None,9/7/2023,2nd Unannounced,None,5/8/2023,"Unannounced, Annual Inspection",None,2/14/2023,"Announced, Annual Inspection",None,,,,,,,,,,,,,,,,,,,,,,,,,,,
93534,New Haven dba Sacajawea House,"2096 E 7200 S, Spanish Fork, UT, 84660",3/1/2022,2/28/2026,FALSE,7/17/2025,2nd Unannounced,None,4/15/2025,Investigation Inspection,None,4/10/2025,"Unannounced, Annual Inspection",None,1/14/2025,"Announced, Annual Inspection",None,11/26/2024,Investigation Inspection,None,10/31/2024,3rd Unannounced,None,8/26/2024,2nd Unannounced,None,6/20/2024,"Unannounced, Annual Inspection",None,1/26/2024,Follow-Up Inspection,None,1/24/2024,"Announced, Annual Inspection",None,11/22/2023,Non On-Site Inspection,None,9/7/2023,2nd Unannounced,None,9/7/2023,Pre-Inspection,None,5/8/2023,"Unannounced, Annual Inspection",None,2/14/2023,"Announced, Annual Inspection",None,,,,,,,,,,,,,,,
93541,New Haven dba Teresa House,"2172 E 7200 S, Spanish Fork, UT, 84660",3/1/2022,2/28/2026,FALSE,7/17/2025,2nd Unannounced,None,4/10/2025,"Unannounced, Annual Inspection",None,1/29/2025,Investigation Inspection,None,1/14/2025,"Announced, Annual Inspection",None,10/31/2024,3rd Unannounced,None,8/26/2024,2nd Unannounced,None,6/20/2024,"Unannounced, Annual Inspection",None,3/4/2024,Non On-Site Inspection,None,2/13/2024,Follow-Up Inspection,None,2/12/2024,Investigation Inspection,None,1/23/2024,"Announced, Annual Inspection",None,9/7/2023,2nd Unannounced,None,7/12/2023,Follow-Up Inspection,None,5/22/2023,Investigation Inspection,None,5/17/2023,Investigation Inspection,None,5/8/2023,"Unannounced, Annual Inspection",None,2/14/2023,"Announced, Annual Inspection",None,,,,,,,,,
99011,"New Roads Behavioral Health, LLC (Provo)","1530 South 500 West, Provo, UT, 84601",12/1/2022,11/30/2025,FALSE,1/15/2025,Non On-Site Inspection,None,1/14/2025,Non On-Site Inspection,None,1/9/2025,Pre-Inspection,None,9/9/2024,"Announced, Annual Inspection",None,6/17/2024,Non On-Site Inspection,None,2/13/2024,Follow-Up Inspection,None,1/4/2024,Investigation Inspection,None,10/3/2023,Non On-Site Inspection,None,9/12/2023,"Announced, Annual Inspection",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98019,"North Water, LLC dba Ascend Recovery - Eagle View (RT, DT, & OT)","6280 W 9600 N, Highland, UT, 84003",4/1/2022,4/30/2026,FALSE,4/15/2025,Pre-Inspection,None,2/5/2025,"Announced, Annual Inspection",None,2/21/2024,"Announced, Annual Inspection",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97996,"North Water, LLC dba Ascend Recovery - Lake House (RT, DT, & OT)","6595 N 6000 W, American Fork, UT, 84003",4/1/2023,4/30/2026,FALSE,4/15/2025,Pre-Inspection,None,2/24/2025,Follow-Up Inspection,None,2/5/2025,"Announced, Annual Inspection",None,2/21/2024,"Announced, Annual Inspection",None,3/8/2023,"Announced, Annual Inspection",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97576,"North Water, LLC dba Ascend Recovery - Montgomery","440 East 4200 South, Murray, UT, 84107",4/1/2022,4/30/2026,FALSE,4/10/2025,"Follow-Up Inspection, Non On-Site Inspection",None,4/8/2025,Pre-Inspection,None,1/21/2025,Non On-Site Inspection,None,1/17/2025,"Announced, Annual Inspection",None,3/4/2024,Non On-Site Inspection,None,3/1/2024,"Announced, Annual Inspection",None,3/2/2023,Follow-Up Inspection,None,2/9/2023,"Announced, Annual Inspection",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95546,Northwest Charities,"789 West 12300 South, Draper, UT, 84020",2/28/2022,3/31/2026,FALSE,2/24/2025,Follow-Up Inspection,None,1/27/2025,"Announced, Annual Inspection",None,3/19/2024,"Announced, Annual Inspection",None,3/27/2023,Non On-Site Inspection,None,2/28/2023,Follow-Up Inspection,None,1/26/2023,"Announced, Annual Inspection",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95960,Oakgrove School/Waterfall Canyon Academy dba Oakgrove Transitional Living - RT,"663 25th St, Ogden, UT, 84401",2/2/2023,1/31/2026,FALSE,12/5/2024,Non On-Site Inspection,None,12/2/2024,"Announced, Annual Inspection",None,1/8/2024,Investigation Inspection,None,11/14/2023,Non On-Site Inspection,None,11/1/2023,"Announced, Annual Inspection",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93711,Oakgrove School/Waterfall Canyon Academy dba Residential Treatment One,"818 N 950 E, Ogden, UT, 84414",2/1/2022,1/31/2026,FALSE,8/12/2025,3rd Unannounced,None,5/27/2025,2nd Unannounced,None,3/3/2025,"Unannounced, Annual Inspection",None,12/5/2024,Non On-Site Inspection,None,12/2/2024,"Announced, Annual Inspection","R501-1-8(1)(a)-(i): Facility and safety requirements... | Finding: The provider was out of compliance with the rule by not having each bathroom properly equipped with toilet paper. During the inspection at Waterfall Canyon Academy Residential Treatment One, the upstairs middle bathroom did not have toilet paper. This rule non-compliance is a repeat non-compliance....",11/20/2024,"Follow-Up Inspection, Non On-Site Inspection",None,10/15/2024,Investigation Inspection,None,9/13/2024,Follow-Up Inspection,None,7/31/2024,Investigation Inspection,None,7/31/2024,Focus Inspection,"R380-80-6(1)(a)-(i): Client rights... | Finding: The provider was out of compliance with this rule by staff not treating a client with dignity and respect and causing potential harm to the client during an incident on 07/25/2024.  During the inspection, the investigator observed via video footage a staff aggressively shove a client in the back acting outside of their behavior management training....",7/30/2024,Non On-Site Inspection,None,7/29/2024,3rd Unannounced,R501-1-8(1)(a)-(i): Facility and safety requirements... | Finding: The provider was out of compliance with the rule by not having all client bathrooms properly equipped with toilet paper during the inspection. This rule non-compliance is a repeat non-compliance.... | R501-1-6(2)(a)-(g): Required posted documents... | Finding: The provider was out of compliance with the rule by not have the required documents posted during the inspection. This rule non-compliance is a repeat non-compliance....,6/21/2024,Investigation Inspection,None,6/7/2024,Non On-Site Inspection,None,5/15/2024,2nd Unannounced,"R501-1-8(1)(a)-(i): Facility and safety requirements... | Finding: The provider was out of compliance with the rule by not having all bathrooms properly stocked with toilet paper during the inspection. 

This rule non-compliance is a repeat non-compliance....",3/25/2024,Investigation Inspection,None,2/8/2024,"Unannounced, Annual Inspection",None,1/22/2024,Investigation Inspection,None,11/2/2023,"Announced, Annual Inspection",None,9/6/2023,Non On-Site Inspection,None
93712,Oakgrove School/Waterfall Canyon Academy dba Residential Treatment Two,"700 25th St, Ogden, UT, 84401",2/1/2022,1/31/2026,FALSE,8/12/2025,3rd Unannounced,None,5/20/2025,2nd Unannounced,None,5/6/2025,Follow-Up Inspection,None,3/25/2025,Investigation Inspection,"R501-19-3(3)(a)-(j): Supervision and ratio requirements... | Finding: The Licensee was out of compliance with R501-19-3(3)(f) by staff failing to complete the required 15 minute line of sight check-in with a client resulting in the client absconding from the facility on 03/22/2025.  During the inspection, video footage showed staff failed to check in with the client for over 40 minutes....",3/3/2025,"Unannounced, Annual Inspection",None,2/24/2025,Investigation Inspection,None,12/5/2024,"Focus, Non On-Site",R380-600-7(16)(a)-(d): Critical incidents reporting requirements... | Finding: The provider was out of compliance with this rule by not reporting a critical incident to the Office within one business day. During review of critical incidents it was identified that the incident occurred on 12/03/2024 and was not reported until 12/05/2024....,12/5/2024,Non On-Site Inspection,None,12/2/2024,"Announced, Annual Inspection",None,9/13/2024,Follow-Up Inspection,None,7/29/2024,3rd Unannounced,None,5/16/2024,Investigation Inspection,None,5/16/2024,Follow-Up Inspection,None,5/15/2024,2nd Unannounced,None,4/12/2024,Investigation Inspection,None,2/8/2024,"Unannounced, Annual Inspection",None,11/16/2023,Investigation Inspection,None,11/14/2023,Non On-Site Inspection,None,11/1/2023,"Announced, Annual Inspection",None,10/11/2023,Investigation Inspection,None
95041,Oakgrove School/Waterfall Canyon Academy dba Residential Treatment YA - RT,"655 25th St, Ogden, UT, 84401",2/1/2022,1/31/2026,FALSE,2/12/2025,Investigation Inspection,None,1/23/2025,"Conditional, Monitoring Inspection",None,1/9/2025,"Conditional, Monitoring Inspection",None,12/23/2024,Investigation Inspection,None,12/19/2024,"Conditional, Monitoring Inspection",None,12/5/2024,"Conditional, Monitoring Inspection",None,12/5/2024,Non On-Site Inspection,None,12/5/2024,Follow-Up Inspection,None,12/2/2024,"Announced, Annual Inspection",None,11/27/2024,"Conditional, Monitoring Inspection",None,11/27/2024,Follow-Up Inspection,None,11/19/2024,"Conditional, Monitoring Inspection",None,11/13/2024,"Conditional, Monitoring Inspection",None,11/7/2024,"Follow-Up Inspection, Non On-Site Inspection",None,10/16/2024,Investigation Inspection,None,10/16/2024,Focus Inspection,"R380-80-6(1)(a)-(i): Client rights... | Finding: The provider was out of compliance with this rule by failing to ensure the client was free from potential harm. During the incident, the provider failed to conduct physical in person 15 minute checks on the client and the client was later found unresponsive.... | R501-19-3(3)(a)-(j): Supervision and ratio requirements... | Finding: The provider was out of compliance with this rule by failing to conduct and document  physical line of sight check-ins every 15 minutes. During night checks, staff members checked video surveillance rather than performing in person line of sight checks....",11/14/2023,Non On-Site Inspection,None,11/1/2023,"Announced, Annual Inspection",None,3/16/2023,"Unannounced, Annual Inspection",None,1/26/2023,Follow-Up Inspection,None
93542,Oasis Ascent dba Oasis Ascent- SLC,"1624 E 4500 S, Salt Lake City, UT, 84117",10/1/2022,2/28/2026,FALSE,7/23/2025,2nd Unannounced,None,4/17/2025,"Unannounced, Annual Inspection",None,1/16/2025,"Announced, Annual Inspection",None,10/18/2024,3rd Unannounced,None,9/23/2024,Investigation Inspection,None,9/19/2024,2nd Unannounced,None,9/15/2024,Investigation Inspection,None,8/13/2024,Non On-Site Inspection,None,7/23/2024,Follow-Up Inspection,None,6/24/2024,"Unannounced, Annual Inspection",None,5/10/2024,Investigation Inspection,None,5/10/2024,Focus Inspection,"R501-19-3(3)(a)-(j): Supervision and ratio requirements... | Finding: The provider was out of compliance with this rule by staff members failing to perform direct supervision with line of sight check-ins every 15 minutes. During an investigation inspection on 05/10/24, video footage documented a staff member did not perform direct supervision with line of sight 15 minute check in....",4/17/2024,Investigation Inspection,None,4/17/2024,Focus Inspection,"R501-19-3(3)(a)-(j): Supervision and ratio requirements... | Finding: The provider was out of compliance with this rule by staff members failing to perform direct supervision with line-of-sight check-ins every 15 minutes. During an investigation inspection on 04/17/2024, Administrative staff confirmed a client was left unsupervised after being allowed to use the restroom and left alone by staff for nearly 40 minutes on 04/08/2024. This is a repeat noncompliance....",4/17/2024,Follow-Up Inspection,None,3/4/2024,Focus Inspection,"R380-80-5(4): Provider shall protect clients from abuse, prevent abuse... | Finding: The provider was out of compliance with this rule by staff members failing to protect the client from harm by not providing direct supervision. During an investigation inspection on 02/05/24 and documentation reviewed identified that the client was able to self-harm after the client was left unsupervised after a medical visit for nearly an hour on 01/25/24....",2/13/2024,Non On-Site Inspection,None,2/9/2024,"Announced, Annual Inspection",None,2/9/2024,Follow-Up Inspection,None,2/5/2024,Investigation Inspection,None
93537,"Oasis Ascent, LLC dba Oasis Provo","122 N 600 W, Provo, UT, 84601",1/1/2022,12/31/2025,FALSE,8/14/2025,3rd Unannounced,None,7/15/2025,Investigation Inspection,None,6/4/2025,"Follow-Up Inspection, Non On-Site Inspection",None,5/28/2025,2nd Unannounced,None,3/27/2025,Follow-Up Inspection,None,2/24/2025,"Focus, Non On-Site",R380-600-7(16)(a)-(d): Critical incidents reporting requirements... | Finding: The provider was out of compliance with this rule by not reporting a critical incident to the Office within one business day. During review of critical incidents it was identified that the incident occurred on 2/19/2025 and was not reported until 2/21/2025....,2/13/2025,Investigation Inspection,None,2/13/2025,Follow-Up Inspection,None,1/30/2025,"Unannounced, Annual Inspection",None,1/16/2025,Investigation Inspection,None,1/7/2025,Investigation Inspection,None,12/26/2024,Investigation Inspection,None,12/19/2024,Investigation Inspection,None,12/19/2024,Investigation Inspection,None,12/16/2024,Non On-Site Inspection,None,12/10/2024,"Announced, Annual Inspection",R501-1-15(4): Residential program unsupervised staff requirements... | Finding: The provider was out of compliance with this rule by not submitting a new application for background check prior to staff working on site. During the inspection a staff on the staff list did not have a new background check application submitted as requested by the Department of Licensing and Background Screening....,10/25/2024,Non On-Site Inspection,None,10/1/2024,Investigation Inspection,None,9/25/2024,Non On-Site Inspection,None,9/17/2024,3rd Unannounced,"R501-1-8(1)(a)-(i): Facility and safety requirements... | Finding: The provider was out of compliance with this rule by not maintaining plumbing and electrical in operating order and in clean and safe condition. At the facility, during the walkthrough two toilet seats in the basement bathroom toilets were missing, multiple toilets were missing the tank covers in the facility, outlets and light switches were missing their covers, there was exposed wires on a thermostat and mold in one shower...."
93823,Odyssey House dba Adolescent Residential Program,"607 E 200 S, Salt Lake City, UT, 84102",8/1/2022,7/31/2026,FALSE,7/31/2025,Non On-Site Inspection,None,6/10/2025,"Announced, Annual Inspection",None,6/3/2025,Investigation Inspection,None,5/15/2025,Investigation Inspection,None,4/8/2025,Investigation Inspection,None,2/12/2025,3rd Unannounced,None,12/2/2024,Follow-Up Inspection,None,11/20/2024,2nd Unannounced,None,11/13/2024,Follow-Up Inspection,None,11/13/2024,Investigation Inspection,None,11/7/2024,Investigation Inspection,None,9/17/2024,"Unannounced, Annual Inspection",None,6/11/2024,"Announced, Annual Inspection","R501-1-8(3): Medication and hazardous items maintenance and storage... | Finding: The licensor was out of compliance with this rule by not having potentially hazardous items maintained lawfully and responsibly. During the walk through inspection, the licensor observed aerosol cans of sunscreen were in the vans where students have access to them while being transported.  This is a repeat non-compliance....",6/11/2024,Non On-Site Inspection,None,3/5/2024,3rd Unannounced,None,1/28/2024,Investigation Inspection,None,1/25/2024,Non On-Site Inspection,None,12/27/2023,Non On-Site Inspection,None,12/5/2023,2nd Unannounced,None,12/5/2023,Non On-Site Inspection,None
95810,Odyssey House dba Parents with Children,"42 South 500 East, Salt Lake City, UT, 84102",3/31/2022,2/28/2026,FALSE,6/18/2025,"Investigation Inspection, Non On-Site Inspection",R380-600-7(16)(a)-(e): Critical incidents reporting requirements... | Finding: The Licensee was out of compliance with R380-600-7(16)(a-d) by not reporting a critical incident to the Office within one business day. During review of critical incidents it was identified that the incident occurred on 6/11/2025 and was not reported until 6/17/2025....,1/17/2025,Non On-Site Inspection,None,12/18/2024,"Announced, Annual Inspection",None,2/29/2024,Non On-Site Inspection,None,12/22/2023,"Announced, Annual Inspection",None,1/19/2023,"Announced, Annual Inspection",None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119530,Oxbow Academy East House,"11470 E. 16000 N. , Mount Pleasant, UT, 84647",6/30/2025,6/30/2026,FALSE,6/17/2025,Pre-Inspection,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119535,Oxbow Academy Evaluation House,"11470 E. 16000 N. , Mount Pleasant, UT, 84647",6/30/2025,6/30/2026,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119533,Oxbow Academy West House,"11470 E. 16000 N. , Mount Pleasant, UT, 84647",6/30/2025,6/30/2026,FALSE,6/17/2025,Pre-Inspection,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93560,"Oxbow Academy, LLC dba West Campus","95 N State St, Wales, UT, 84667",2/1/2022,1/31/2026,FALSE,7/31/2025,3rd Unannounced,None,6/19/2025,"Follow-Up Inspection, Non On-Site Inspection",None,5/20/2025,Investigation Inspection,"R380-80-6(1)(a)-(i): Client rights... | Finding: The provider is out of compliance with R380-80-6(1)(c) by staff failing to keep free from potential harm. During a community physical fitness activity, the clients were out of line of sight and sound with staff for a period of time that allowed one student to grope another without consent.... | R380-80-5(10): Services and supervision to meet each clients needs... | Finding: The provider is out of compliance with R380-80-5(10) by staff failing to provide supervision that is commensurate with the behaviors of each client. During an investigation inspection and client interviews, a client involved, reported that the staff was not in line of sight and sound with them at all times because the staff was following them in the van while the clients were exercising in the community. During this time that the clients were not in line of sight of staff, one client was able to grope another student....",5/15/2025,2nd Unannounced,R380-600-3(25): Posting of license or certificate... | Finding: The licensee was out of compliance with R380-600-3(25) by not having their current OL license on the premises in a place readily to view. During the inspection the licensor observed an expired OL license posted in the main entrance....,3/5/2025,"Unannounced, Annual Inspection",None,12/4/2024,"Announced, Annual Inspection",None,11/5/2024,Non On-Site Inspection,None,10/9/2024,Non On-Site Inspection,None,9/23/2024,3rd Unannounced,None,6/13/2024,2nd Unannounced,None,2/28/2024,"Unannounced, Annual Inspection",None,12/21/2023,"Announced, Annual Inspection",None,12/7/2023,Non On-Site Inspection,None,11/30/2023,3rd Unannounced,None,7/20/2023,2nd Unannounced,None,5/9/2023,2nd Unannounced,None,4/13/2023,"Investigation Inspection, Unannounced, Annual Inspection",None,1/18/2023,"Announced, Annual Inspection",None,,,,,,
93640,Pine Ridge Behavioral Health dba Behavioral Health,"10380 E 22000 N, Fairview, UT, 84629",10/1/2022,9/30/2025,FALSE,4/10/2025,3rd Unannounced,None,2/26/2025,2nd Unannounced,None,12/19/2024,Non On-Site Inspection,None,12/12/2024,"Unannounced, Annual Inspection","R501-1-8(1)(a)-(i): Facility and safety requirements... | Finding: The provider was out of compliance with this rule by having multiple holes in the walls and broken outlet covers. At the facility, there was a hole in the floor, a broken light switch cover, a broken outlet cover, a missing kitchen pantry door, and a missing cover for the fan located in the ceiling of the client bathroom. This was a repeat rule noncompliance....",8/22/2024,Non On-Site Inspection,None,8/20/2024,"Announced, Annual Inspection",None,6/12/2024,3rd Unannounced,None,3/14/2024,Investigation Inspection,None,2/7/2024,Non On-Site Inspection,None,2/6/2024,2nd Unannounced,None,12/18/2023,Non On-Site Inspection,None,12/14/2023,"Unannounced, Annual Inspection",None,8/15/2023,"Announced, Annual Inspection",None,6/12/2023,3rd Unannounced,None,,,,,,,,,,,,,,,,,,
93623,"Red Circle Lodge, Inc - Hildale","930 N Memorial St, Hildale, UT, 84784",10/1/2022,11/30/2025,FALSE,8/19/2025,3rd Unannounced,None,8/19/2025,3rd Unannounced,None,8/4/2025,Follow-Up Inspection,None,6/17/2025,Investigation Inspection,"R380-80-5(4): Provider shall protect clients from abuse, prevent abuse... | Finding: The provider was out of compliance with R380-80-5(4) by staff members not protecting clients from mistreatment and any action that may compromise the health and safety of clients. During an investigation inspection, the information gathered substantiated that when a client was emotionally dysregulated, staff members verbally mistreated the client. The staff yelled at and used profane language directed at a client. Other staff members did not step in and protect clients from the verbal mistreatment....",5/20/2025,Investigation Inspection,None,4/7/2025,2nd Unannounced,None,2/12/2025,Non On-Site Inspection,None,2/12/2025,Non On-Site Inspection,"R501-14-5(2)(a)-(f): Submitting application for an initial background screening... | Finding: The provider was out of compliance with this rule by allowing a staff member with a denied background screening to have direct access to clients. During a non on-site investigation inspection, the evidence substantiated that a staff member worked for approximately one year after the provider received notice that the staff member had a denied background screening....",1/22/2025,"Unannounced, Annual Inspection","R501-1-8(3): Medication and hazardous items maintenance and storage... | Finding: The provider was out of compliance with this rule by not maintaining hazardous items with consideration of the safety and risk level of the population served. During the inspection chemicals were not in locked in cabinets when not in use.... | R501-1-8(1)(a)-(i): Facility and safety requirements... | Finding: The provider was out of compliance with this rule by not maintaining building and grounds so they are free from health and fire hazards. During the inspection client bedroom electrical switch broken, 	bedroom light fixture non functional. Client bathroom non functional bathroom ventilation fan. Classroom fluorescent light fixture cover missing. School building bathrooms missing light bulbs exposed light sockets. Broken bed in client bedroom. This is a repeat non-compliance...",12/12/2024,"Complaint, Investigation Inspection","R380-600-7(16)(a)-(d): Critical incidents reporting requirements... | Finding: The provider was out of compliance with R380-600-7(16)(a) by not reporting a critical incident within one business day. During the inspection the provider was aware of an allegation of child abuse on or around 11/19/2024 and did not make a report to the Office of Licensing. This is a repeat noncompliance on 9/27/23, 7/6/23, 6/20/23, 6/8/23, 4/10/23, 4/7/23, and 12/5/22....",10/21/2024,Investigation Inspection,None,10/21/2024,Follow-Up Inspection,None,10/1/2024,"Announced, Annual Inspection","R501-1-15(4): Residential program unsupervised staff requirements... | Finding: The provider was out of compliance with this rule by not providing required supervision of staff who don't have a cleared background check. During the inspection on 10/1/24, the licensor observed that the provider wasn't providing required direct supervision of staff who's background checks required supervision....",9/17/2024,Non On-Site Inspection,None,8/15/2024,3rd Unannounced,"R501-1-8(1)(a)-(i): Facility and safety requirements... | Finding: The provider was out of compliance with this rule by not maintaining electrical systems, building and grounds. During the inspection on 8/15/24, the licensor observed broken light switches, a hole in the wall, broken door, broken window....",6/6/2024,Non On-Site Inspection,None,5/10/2024,3rd Unannounced,"R501-1-8(1)(a)-(i): Facility and safety requirements... | Finding: The provider was out of compliance with this rule by not maintaining the electrical systems. During the inspection on 5/10/24, the licensor observed broken light switches, electrical face plates, missing junction box covers, broken lights in clients bedrooms....",3/25/2024,Non On-Site Inspection,None,2/28/2024,2nd Unannounced,"R501-1-8(1)(a)-(i): Facility and safety requirements... | Finding: The provider was out of compliance with this rule by not having mechanical and electrical furnishings in working order. The building was not free from health and fire hazards. During the inspection on 2/28/24, the licensor observed that the client restrooms didn't have working vent fans. There were non-functional lights in the cafeteria, hallway and school. There was missing light covers in the school building. There was a missing electrical outlet cover in the classroom. There was a broken bracket securing a pipe to the wall. Fire extinguishers were not serviced and expired. There was exposed wires in a client bathroom....",1/25/2024,Non On-Site Inspection,None
